x1;y1;x2;y2
441.84;742.32;438;748.68
438;748.68;431.64;766.44
431.64;766.44;423.36;793.68
335.52;703.92;345.6;704.16
345.6;704.16;360.24;701.04
360.24;701.04;368.16;700.08
368.16;700.08;381.72;702.24
381.72;702.24;397.68;701.04
397.68;701.04;408.48;704.52
368.16;700.08;356.4;724.8
445.32;676.2;440.16;694.92
440.16;694.92;437.28;710.88
292.92;724.56;286.8;759.6
259.2;721.68;259.92;709.32
259.92;709.32;264.6;696.84
264.6;696.84;274.2;679.68
291.6;712.08;304.92;692.76
267.12;731.52;303.36;709.32
303.36;709.32;334.2;686.4
334.2;686.4;357.96;664.44
357.96;664.44;396.12;648.6
396.12;648.6;416.4;639.36
449.4;622.56;465.96;621.96
503.76;611.52;518.04;610.8
518.04;610.8;520.56;611.52
485.64;614.64;498.96;610.8
458.88;611.52;484.92;600.72
607.2;579.36;624.96;575.64
624.96;575.64;639.96;569.52
639.96;569.52;663.12;565.08
607.2;568.92;634.68;571.68
476.76;492.84;456.48;510.36
456.48;510.36;438.6;532.56
572.64;785.76;593.28;781.68
593.28;781.68;606.6;777.24
606.6;777.24;618.36;775.92
618.36;775.92;638.28;779.76
575.76;999.72;585.36;983.88
585.36;983.88;592.92;961.32
592.92;961.32;595.08;946.8
600.84;947.4;607.2;928.32
607.2;928.32;618;905.76
618;905.76;637.68;874.68
637.68;874.68;643.44;862.32
643.44;862.32;635.52;848.04
635.52;848.04;631.92;840.96
631.92;840.96;629.76;826.08
629.76;826.08;632.88;810.84
632.88;810.84;637.08;801.96
637.08;801.96;638.28;779.76
638.28;779.76;647.28;758.16
647.28;758.16;650.04;756.6
650.04;756.6;654.84;745.08
654.84;745.08;660.24;726.72
660.24;726.72;666.6;719.4
666.6;719.4;671.64;704.16
671.64;704.16;687.24;698.76
455.4;946.8;479.88;945.12
479.88;945.12;494.16;946.44
494.16;946.44;507.24;948.96
507.24;948.96;510.96;951.24
510.96;951.24;524.4;953.4
511.92;962.28;528.48;964.8
499.56;937.8;519.84;938.76
416.4;940.44;429.72;934.32
461.52;910.92;477.96;903.6
444.36;897.84;459.24;893.04
462.12;886.08;477.36;880.08
458.64;869.88;449.04;878.52
442.8;885.48;434.76;894
439.2;933.36;446.88;963.24
526.2;935.04;551.64;941.4
536.04;932.16;553.2;935.28
553.2;935.28;578.28;939.72
600.84;947.4;615.48;952.8
615.48;952.8;631.32;959.76
631.32;959.76;644.4;967.08
644.4;967.08;668.76;973.68
668.76;973.68;678.36;975.96
678.36;975.96;701.52;985.8
751.08;910.92;755.16;961.32
704.64;999.12;710.04;988.08
710.04;988.08;712.92;984.24
712.92;984.24;724.32;978.24
789.24;839.88;794.04;814.44
794.04;814.44;799.68;790.32
787.32;802.68;796.08;805.8
796.08;805.8;805.8;809.64
719.88;670.68;736.68;662.64
736.68;662.64;748.2;656.04
705.36;657.48;713.28;665.76
717.36;595.56;716.76;608.88
795.48;647.64;804.12;659.04
804.12;659.04;809.16;668.64
809.16;668.64;816.72;678.48
816.72;678.48;819;685.8
819;685.8;828.48;695.28
830.88;644.28;827.28;660.48
827.28;660.48;821.76;687
918.48;679.44;919.08;694.32
978.36;650.16;977.4;677.76
977.4;677.76;979.92;690.12
979.92;690.12;983.76;717.36
983.76;717.36;983.16;734.28
835.32;766.56;830.16;792.48
824.76;782.76;832.08;782.88
832.08;782.88;841.68;783.96
841.68;783.96;851.52;782.4
851.52;782.4;880.08;778.92
902.28;793.56;895.92;821.4
901.32;820.8;897.48;833.76
862.92;863.04;879.72;845.52
879.72;845.52;888.24;838.32
888.24;838.32;897.48;833.76
897.48;833.76;914.4;830.64
914.4;830.64;937.8;828.12
895.92;821.4;901.32;820.8
901.32;820.8;908.64;817.56
989.16;769.56;979.68;779.16
979.68;779.16;976.2;784.8
976.2;784.8;973.56;792.72
973.56;792.72;975.24;800.04
975.24;800.04;976.44;808.92
976.44;808.92;977.4;814.32
977.4;814.32;976.44;823.56
991.44;823.92;987.24;838.44
987.24;838.44;985.68;858.84
953.64;833.4;960.96;857.16
960.96;857.16;967.2;882.6
987.6;835.68;977.76;852.12
977.76;852.12;964.8;871.56
928.68;829.08;925.44;851.28
921.24;875.04;918;894
906.24;908.04;888.48;941.04
826.68;813.24;813.36;840.48
825.12;852.24;854.28;857.64
854.28;857.64;862.92;863.04
797.4;855.6;787.92;874.08
787.92;874.08;780.6;878.16
780.6;878.16;778.32;883.56
778.32;883.56;774.24;905.16
781.56;924.24;755.16;961.32
755.16;961.32;741.84;981.36
741.84;981.36;723.72;1012.2
723.72;1012.2;717;1021.68
717;1021.68;704.64;1031.88
649.08;1132.44;659.88;1086.72
613.92;1032.12;634.8;1046.16
684;1024.2;705.36;1037.28
705.36;1037.28;720.84;1044.84
720.24;1043.88;744.96;1034.64
738;1036.44;747.48;1038.84
747.48;1038.84;755.76;1038.84
755.76;1038.84;763.8;1037.88
763.8;1037.88;780.84;1039.8
780.84;1039.8;791.64;1039.08
791.64;1039.08;803.76;1037.88
803.76;1037.88;814.2;1039.44
814.2;1039.44;842.52;1049.88
842.52;1049.88;858.36;1056.24
883.44;971.52;869.16;991.2
869.16;991.2;852.36;1026.72
852.36;1026.72;842.16;1049.28
842.16;1049.28;836.16;1066.44
836.16;1066.44;830.4;1082.04
830.4;1082.04;817.44;1106.16
817.44;1106.16;815.76;1109.88
815.76;1109.88;816.12;1113.48
816.12;1113.48;809.16;1126.8
809.16;1126.8;795.48;1150.56
795.48;1150.56;790.44;1166.4
790.44;1166.4;787.2;1176.96
742.8;1102.92;766.92;1098.48
766.92;1098.48;795.84;1091.52
838.68;1017.24;825.6;1031.16
841.2;1034.04;830.88;1045.56
851.04;1066.08;843.48;1109.04
738.96;1004.16;750.72;1012.44
750.72;1012.44;768.84;1019.76
768.84;1019.76;782.52;1025.52
782.52;1025.52;802.44;1037.52
738.96;943.2;753.72;943.32
851.04;1066.08;858.36;1073.16
858.36;1073.16;863.4;1078.56
863.4;1078.56;879;1080.36
879;1080.36;889.8;1083.24
898.32;1121.04;891.12;1112.16
891.12;1112.16;888.24;1102.32
888.24;1102.32;890.16;1091.16
890.16;1091.16;894.84;1081.08
894.84;1081.08;902.76;1067.4
902.76;1067.4;908.52;1051.56
908.52;1051.56;916.8;1038.48
916.8;1038.48;924.72;1035.6
924.72;1035.6;931.08;1028.04
931.08;1028.04;933.6;1018.8
933.6;1018.8;932.04;1002
979.32;972.48;977.4;987.72
945.96;1015.8;956.16;1006.44
956.16;1006.44;962.76;993.36
1005;885.84;984.6;929.88
951.36;963.84;951.72;987.24
961.56;921.36;961.92;938.76
935.52;1059.48;940.68;1035.36
940.68;1035.36;952.08;995.64
952.08;995.64;970.2;958.56
970.2;958.56;991.44;921.36
991.44;921.36;999.72;913.44
999.72;913.44;1010.76;902.64
1010.76;902.64;1018.08;888.36
1018.08;888.36;1029.24;874.08
1029.24;874.08;1039.68;866.76
1039.68;866.76;1065.36;810.6
1065.36;810.6;1084.8;778.8
1059.72;769.32;1082.88;774.36
843.72;636.84;874.92;650.52
874.92;650.52;913.56;671.16
913.56;671.16;938.04;682.32
938.04;682.32;964.08;697.8
880.68;813.24;895.92;821.4
884.4;970.92;909.48;976.32
903.72;983.28;916.44;985.8
916.44;985.8;928.2;982.32
928.2;982.32;934.2;983.28
918.12;985.92;919.92;1004.88
924.72;1035.6;923.76;1050.24
120.36;1330.44;141.36;1296.84
141.36;1296.84;152.76;1278.72
152.76;1278.72;162.24;1252.44
154.32;1325.16;158.16;1288.32
158.16;1288.32;163.2;1268.64
163.2;1268.64;170.52;1244.76
170.52;1244.76;179.76;1198.8
179.76;1198.8;180.96;1188
180.96;1188;196.92;1118.76
196.92;1118.76;201.36;1089.48
201.36;1089.48;223.2;1015.56
53.75999998;919.8;92.4;969
92.4;969;146.16;1043.88
146.16;1043.88;170.16;1068.36
170.16;1068.36;198.12;1093.8
198.12;1093.8;223.92;1116
294.6;1043.64;269.4;1083.6
280.92;1065.36;289.68;1087.44
289.68;1087.44;301.2;1107.12
301.2;1107.12;307.2;1115.64
262.68;1099.44;280.2;1107.36
271.8;1079.76;286.68;1080
286.68;1080;300.84;1077.24
300.84;1077.24;323.64;1079.4
323.64;1079.4;338.64;1080.72
338.64;1080.72;362.16;1078.56
298.56;1102.8;331.8;1094.28
331.8;1094.28;350.28;1094.04
350.28;1094.04;364.8;1091.16
364.8;1091.16;377.52;1088.52
368.04;1091.16;366.96;1108.44
366.96;1108.44;362.16;1127.16
362.16;1127.16;352.92;1151.64
352.92;1151.64;334.8;1185
333;1274.4;349.8;1234.08
349.8;1234.08;356.76;1211.88
356.76;1211.88;363.48;1194.12
363.48;1194.12;372.6;1177.56
372.6;1177.56;378.36;1159.8
378.36;1159.8;388.2;1137.96
388.2;1137.96;397.08;1115.04
367.68;1111.68;384.96;1108.32
384.96;1108.32;405.6;1106.4
389.64;1079.16;404.04;1103.28
404.04;1103.28;423;1136.28
423;1136.28;444.6;1185.48
444.6;1185.48;463.32;1217.88
330.96;1185.84;358.32;1196.16
358.32;1196.16;379.56;1200.12
379.56;1200.12;415.44;1211.52
407.64;1153.44;429.72;1151.52
408.24;1162.8;432.96;1162.2
408.12;1139.76;424.44;1139.28
438.96;1114.68;455.4;1121.4
455.4;1121.4;485.88;1141.68
455.4;1121.4;471.6;1092.12
551.64;1113.12;520.2;1182.96
512.88;1138.56;527.52;1126.8
503.4;1124.88;520.56;1108.32
604.68;1149.6;582.72;1187.4
573.6;1192.8;567.48;1208.04
567.48;1208.04;569.16;1228.08
543.72;1101.72;604.68;1149.6
604.68;1149.6;630.36;1166.76
485.64;1234.08;520.56;1241.04
545.28;1255.68;575.16;1264.92
535.08;1328.4;563.04;1327.08
495.12;1345.2;519.84;1335.36
346.2;1250.64;354.84;1255.68
365.64;1258.8;372.6;1267.08
367.2;1272.48;376.68;1283.04
276;1268.28;269.04;1284.84
269.04;1284.84;259.44;1299.12
259.44;1299.12;249.72;1331.4
235.44;1316.16;248.16;1294.56
248.16;1294.56;249.72;1287
249.72;1287;256.44;1279.32
258.6;1058.52;272.52;1055.04
249.72;1082.04;258.96;1082.04
171;1188.72;145.92;1222.92
56.40000002;1318.2;34.20000002;1338.24
18.59999998;1171.8;23.03999998;1201.68
23.03999998;1201.68;28.08000002;1217.28
28.08000002;1217.28;28.08000002;1251.24
161.4;1201.8;172.2;1204.92
-10.2;1778.88;40.2;1795.68
40.2;1795.68;60.84000003;1804.08
60.84000003;1804.08;106.32;1819.32
106.32;1819.32;139.92;1833.24
139.92;1833.24;171;1850.64
171;1850.64;219;1866.24
219;1866.24;273;1885.32
273;1885.32;318.36;1906.92
-22.32000003;1857.6;8.159999996;1866
8.159999996;1866;47.16000002;1880.52
47.16000002;1880.52;85.92;1891.32
85.92;1891.32;174.84;1925.28
174.84;1925.28;218.64;1937.04
218.64;1937.04;285.36;1954.56
285.36;1954.56;341.88;1964.4
-12.83999998;1851.96;7.799999993;1850.88
7.799999993;1850.88;33.84000001;1846.44
